msg_count_gwgw,8448,,,
280,2024-01-01 12:15:00,2-4,286,1p_household
280,2024-01-01 12:15:00,2-2,288,1p_household
280,2024-01-01 12:15:00,2-8,270,1p_household
440,2024-01-01 12:15:00,2-1,439,2p_household
480,2024-01-01 12:15:00,2-5,464,2p_household
260,2024-01-01 12:15:00,10-6,269,1p_household
260,2024-01-01 12:15:00,10-2,265,1p_household
260,2024-01-01 12:15:00,10-4,265,1p_household
260,2024-01-01 12:15:00,10-5,263,1p_household
280,2024-01-01 12:15:00,10-3,282,1p_household
280,2024-01-01 12:15:00,10-0,289,1p_household
280,2024-01-01 12:15:00,10-7,288,1p_household
640,2024-01-01 12:15:00,10-8,659,3p_household
680,2024-01-01 12:15:00,10-1,660,4p_household
480,2024-01-01 12:15:00,10-9,469,2p_household
440,2024-01-01 12:15:00,5-4,448,2p_household
280,2024-01-01 12:15:00,5-6,273,1p_household
280,2024-01-01 12:15:00,5-3,271,1p_household
640,2024-01-01 12:15:00,5-1,647,4p_household
260,2024-01-01 12:15:00,5-5,266,1p_household
480,2024-01-01 12:15:00,5-0,475,2p_household
480,2024-01-01 12:15:00,5-2,475,2p_household
280,2024-01-01 12:15:00,1-4,285,1p_household
280,2024-01-01 12:15:00,1-3,270,1p_household
280,2024-01-01 12:15:00,1-1,286,1p_household
280,2024-01-01 12:15:00,1-7,280,1p_household
280,2024-01-01 12:15:00,1-5,287,1p_household
440,2024-01-01 12:15:00,1-2,437,2p_household
640,2024-01-01 12:15:00,1-6,632,3p_household
680,2024-01-01 12:15:00,1-0,662,4p_household
440,2024-01-01 12:15:00,13-2,453,2p_household
440,2024-01-01 12:15:00,13-7,457,2p_household
640,2024-01-01 12:15:00,13-1,633,3p_household
280,2024-01-01 12:15:00,13-9,272,1p_household
280,2024-01-01 12:15:00,13-6,272,1p_household
280,2024-01-01 12:15:00,13-3,273,1p_household
280,2024-01-01 12:15:00,13-4,273,1p_household
280,2024-01-01 12:15:00,13-5,276,1p_household
260,2024-01-01 12:15:00,13-0,265,1p_household
480,2024-01-01 12:15:00,13-8,461,2p_household
280,2024-01-01 12:30:00,2-6,273,1p_household
280,2024-01-01 12:30:00,2-4,275,1p_household
280,2024-01-01 12:30:00,2-2,273,1p_household
440,2024-01-01 12:30:00,2-5,453,2p_household
480,2024-01-01 12:30:00,2-1,470,2p_household
680,2024-01-01 12:30:00,2-0,677,3p_household
680,2024-01-01 12:30:00,2-7,671,3p_household
300,2024-01-01 12:30:00,2-3,295,1p_household
300,2024-01-01 12:30:00,2-8,291,1p_household
280,2024-01-01 12:30:00,10-2,272,1p_household
280,2024-01-01 12:30:00,10-3,287,1p_household
280,2024-01-01 12:30:00,10-4,280,1p_household
280,2024-01-01 12:30:00,10-0,285,1p_household
280,2024-01-01 12:30:00,10-7,283,1p_household
280,2024-01-01 12:30:00,10-6,289,1p_household
680,2024-01-01 12:30:00,10-8,675,3p_household
480,2024-01-01 12:30:00,10-9,464,2p_household
720,2024-01-01 12:30:00,10-1,707,4p_household
300,2024-01-01 12:30:00,10-5,297,1p_household
280,2024-01-01 12:30:00,5-6,283,1p_household
280,2024-01-01 12:30:00,5-5,283,1p_household
680,2024-01-01 12:30:00,5-1,698,4p_household
480,2024-01-01 12:30:00,5-0,480,2p_household
480,2024-01-01 12:30:00,5-2,492,2p_household
480,2024-01-01 12:30:00,5-4,482,2p_household
300,2024-01-01 12:30:00,5-3,298,1p_household
280,2024-01-01 12:30:00,1-4,275,1p_household
280,2024-01-01 12:30:00,1-3,284,1p_household
280,2024-01-01 12:30:00,1-7,282,1p_household
440,2024-01-01 12:30:00,1-2,457,2p_household
680,2024-01-01 12:30:00,1-0,676,4p_household
680,2024-01-01 12:30:00,1-6,686,3p_household
300,2024-01-01 12:30:00,1-1,297,1p_household
300,2024-01-01 12:30:00,1-5,294,1p_household
440,2024-01-01 12:30:00,13-7,449,2p_household
280,2024-01-01 12:30:00,13-6,272,1p_household
280,2024-01-01 12:30:00,13-3,286,1p_household
280,2024-01-01 12:30:00,13-4,283,1p_household
480,2024-01-01 12:30:00,13-8,465,2p_household
480,2024-01-01 12:30:00,13-2,484,2p_household
300,2024-01-01 12:30:00,13-0,297,1p_household
300,2024-01-01 12:30:00,13-5,293,1p_household
300,2024-01-01 12:30:00,13-9,295,1p_household
680,2024-01-01 12:30:00,13-1,665,3p_household
280,2024-01-01 12:45:00,2-6,282,1p_household
280,2024-01-01 12:45:00,2-3,282,1p_household
280,2024-01-01 12:45:00,2-2,280,1p_household
480,2024-01-01 12:45:00,2-5,481,2p_household
480,2024-01-01 12:45:00,2-1,468,2p_household
300,2024-01-01 12:45:00,2-8,292,1p_household
300,2024-01-01 12:45:00,2-4,296,1p_household
720,2024-01-01 12:45:00,2-0,730,3p_household
720,2024-01-01 12:45:00,2-7,713,3p_household
280,2024-01-01 12:45:00,10-5,284,1p_household
280,2024-01-01 12:45:00,10-0,287,1p_household
680,2024-01-01 12:45:00,10-8,686,3p_household
480,2024-01-01 12:45:00,10-9,497,2p_household
720,2024-01-01 12:45:00,10-1,728,4p_household
300,2024-01-01 12:45:00,10-2,303,1p_household
300,2024-01-01 12:45:00,10-3,293,1p_household
300,2024-01-01 12:45:00,10-4,304,1p_household
300,2024-01-01 12:45:00,10-6,305,1p_household
300,2024-01-01 12:45:00,10-7,300,1p_household
280,2024-01-01 12:45:00,5-5,279,1p_household
480,2024-01-01 12:45:00,5-0,493,2p_household
480,2024-01-01 12:45:00,5-2,494,2p_household
480,2024-01-01 12:45:00,5-4,488,2p_household
300,2024-01-01 12:45:00,5-3,299,1p_household
300,2024-01-01 12:45:00,5-6,294,1p_household
720,2024-01-01 12:45:00,5-1,702,4p_household
280,2024-01-01 12:45:00,1-4,289,1p_household
280,2024-01-01 12:45:00,1-3,285,1p_household
280,2024-01-01 12:45:00,1-1,282,1p_household
280,2024-01-01 12:45:00,1-7,286,1p_household
480,2024-01-01 12:45:00,1-2,494,2p_household
680,2024-01-01 12:45:00,1-6,683,3p_household
300,2024-01-01 12:45:00,1-5,306,1p_household
720,2024-01-01 12:45:00,1-0,702,4p_household
280,2024-01-01 12:45:00,13-6,281,1p_household
480,2024-01-01 12:45:00,13-8,490,2p_household
480,2024-01-01 12:45:00,13-2,466,2p_household
480,2024-01-01 12:45:00,13-7,491,2p_household
300,2024-01-01 12:45:00,13-0,296,1p_household
300,2024-01-01 12:45:00,13-5,306,1p_household
300,2024-01-01 12:45:00,13-9,302,1p_household
300,2024-01-01 12:45:00,13-3,301,1p_household
300,2024-01-01 12:45:00,13-4,292,1p_household
720,2024-01-01 12:45:00,13-1,722,3p_household
280,2024-01-01 13:00:00,2-6,284,1p_household
280,2024-01-01 13:00:00,2-3,284,1p_household
280,2024-01-01 13:00:00,2-2,283,1p_household
480,2024-01-01 13:00:00,2-5,470,2p_household
480,2024-01-01 13:00:00,2-1,480,2p_household
680,2024-01-01 13:00:00,2-7,695,3p_household
300,2024-01-01 13:00:00,2-8,293,1p_household
300,2024-01-01 13:00:00,2-4,293,1p_household
720,2024-01-01 13:00:00,2-0,716,3p_household
280,2024-01-01 13:00:00,10-2,287,1p_household
280,2024-01-01 13:00:00,10-4,284,1p_household
280,2024-01-01 13:00:00,10-7,284,1p_household
280,2024-01-01 13:00:00,10-6,287,1p_household
480,2024-01-01 13:00:00,10-9,468,2p_household
720,2024-01-01 13:00:00,10-8,718,3p_household
300,2024-01-01 13:00:00,10-5,297,1p_household
300,2024-01-01 13:00:00,10-3,309,1p_household
300,2024-01-01 13:00:00,10-0,294,1p_household
760,2024-01-01 13:00:00,10-1,747,4p_household
480,2024-01-01 13:00:00,5-0,474,2p_household
480,2024-01-01 13:00:00,5-4,488,2p_household
300,2024-01-01 13:00:00,5-3,309,1p_household
300,2024-01-01 13:00:00,5-6,307,1p_household
300,2024-01-01 13:00:00,5-5,304,1p_household
720,2024-01-01 13:00:00,5-1,714,4p_household
520,2024-01-01 13:00:00,5-2,505,2p_household
280,2024-01-01 13:00:00,1-5,289,1p_household
480,2024-01-01 13:00:00,1-2,477,2p_household
680,2024-01-01 13:00:00,1-0,697,4p_household
300,2024-01-01 13:00:00,1-1,305,1p_household
300,2024-01-01 13:00:00,1-4,294,1p_household
300,2024-01-01 13:00:00,1-7,309,1p_household
720,2024-01-01 13:00:00,1-6,714,3p_household
320,2024-01-01 13:00:00,1-3,310,1p_household
280,2024-01-01 13:00:00,13-4,287,1p_household
280,2024-01-01 13:00:00,13-5,285,1p_household
480,2024-01-01 13:00:00,13-8,498,2p_household
480,2024-01-01 13:00:00,13-7,491,2p_household
300,2024-01-01 13:00:00,13-0,293,1p_household
300,2024-01-01 13:00:00,13-9,295,1p_household
300,2024-01-01 13:00:00,13-3,305,1p_household
300,2024-01-01 13:00:00,13-6,305,1p_household
680,2024-01-01 13:00:00,13-1,697,3p_household
520,2024-01-01 13:00:00,13-2,503,2p_household
280,2024-01-01 13:15:00,2-3,288,1p_household
480,2024-01-01 13:15:00,2-5,483,2p_household
480,2024-01-01 13:15:00,2-1,497,2p_household
680,2024-01-01 13:15:00,2-0,688,3p_household
300,2024-01-01 13:15:00,2-8,298,1p_household
300,2024-01-01 13:15:00,2-4,303,1p_household
300,2024-01-01 13:15:00,2-2,304,1p_household
300,2024-01-01 13:15:00,2-6,304,1p_household
720,2024-01-01 13:15:00,2-7,728,3p_household
280,2024-01-01 13:15:00,10-3,282,1p_household
280,2024-01-01 13:15:00,10-4,285,1p_household
720,2024-01-01 13:15:00,10-1,736,4p_household
720,2024-01-01 13:15:00,10-8,712,3p_household
300,2024-01-01 13:15:00,10-5,294,1p_household
300,2024-01-01 13:15:00,10-2,306,1p_household
300,2024-01-01 13:15:00,10-6,309,1p_household
300,2024-01-01 13:15:00,10-7,297,1p_household
300,2024-01-01 13:15:00,10-0,303,1p_household
520,2024-01-01 13:15:00,10-9,505,2p_household
280,2024-01-01 13:15:00,5-6,283,1p_household
480,2024-01-01 13:15:00,5-2,471,2p_household
480,2024-01-01 13:15:00,5-4,466,2p_household
300,2024-01-01 13:15:00,5-3,293,1p_household
300,2024-01-01 13:15:00,5-5,297,1p_household
720,2024-01-01 13:15:00,5-1,737,4p_household
520,2024-01-01 13:15:00,5-0,507,2p_household
280,2024-01-01 13:15:00,1-4,286,1p_household
280,2024-01-01 13:15:00,1-1,282,1p_household
480,2024-01-01 13:15:00,1-2,499,2p_household
680,2024-01-01 13:15:00,1-6,690,3p_household
300,2024-01-01 13:15:00,1-5,294,1p_household
300,2024-01-01 13:15:00,1-7,299,1p_household
300,2024-01-01 13:15:00,1-3,305,1p_household
720,2024-01-01 13:15:00,1-0,729,4p_household
280,2024-01-01 13:15:00,13-3,288,1p_household
480,2024-01-01 13:15:00,13-8,481,2p_household
480,2024-01-01 13:15:00,13-2,472,2p_household
480,2024-01-01 13:15:00,13-7,472,2p_household
300,2024-01-01 13:15:00,13-0,306,1p_household
300,2024-01-01 13:15:00,13-5,300,1p_household
300,2024-01-01 13:15:00,13-9,299,1p_household
300,2024-01-01 13:15:00,13-4,298,1p_household
300,2024-01-01 13:15:00,13-6,300,1p_household
720,2024-01-01 13:15:00,13-1,717,3p_household
280,2024-01-01 13:30:00,2-3,284,1p_household
280,2024-01-01 13:30:00,2-4,278,1p_household
280,2024-01-01 13:30:00,2-8,288,1p_household
480,2024-01-01 13:30:00,2-5,497,2p_household
480,2024-01-01 13:30:00,2-1,494,2p_household
300,2024-01-01 13:30:00,2-2,301,1p_household
300,2024-01-01 13:30:00,2-6,302,1p_household
720,2024-01-01 13:30:00,2-0,730,3p_household
720,2024-01-01 13:30:00,2-7,723,3p_household
280,2024-01-01 13:30:00,10-3,289,1p_household
680,2024-01-01 13:30:00,10-1,671,4p_household
680,2024-01-01 13:30:00,10-8,665,3p_household
480,2024-01-01 13:30:00,10-9,482,2p_household
300,2024-01-01 13:30:00,10-5,298,1p_household
300,2024-01-01 13:30:00,10-2,298,1p_household
300,2024-01-01 13:30:00,10-4,293,1p_household
300,2024-01-01 13:30:00,10-6,291,1p_household
300,2024-01-01 13:30:00,10-7,301,1p_household
300,2024-01-01 13:30:00,10-0,292,1p_household
440,2024-01-01 13:30:00,5-4,458,2p_household
480,2024-01-01 13:30:00,5-0,492,2p_household
480,2024-01-01 13:30:00,5-2,486,2p_household
300,2024-01-01 13:30:00,5-3,291,1p_household
300,2024-01-01 13:30:00,5-6,297,1p_household
300,2024-01-01 13:30:00,5-5,292,1p_household
720,2024-01-01 13:30:00,5-1,720,4p_household
280,2024-01-01 13:30:00,1-3,283,1p_household
280,2024-01-01 13:30:00,1-1,279,1p_household
280,2024-01-01 13:30:00,1-7,277,1p_household
280,2024-01-01 13:30:00,1-5,282,1p_household
480,2024-01-01 13:30:00,1-2,462,2p_household
680,2024-01-01 13:30:00,1-0,696,4p_household
680,2024-01-01 13:30:00,1-6,691,3p_household
300,2024-01-01 13:30:00,1-4,295,1p_household
440,2024-01-01 13:30:00,13-8,459,2p_household
280,2024-01-01 13:30:00,13-0,286,1p_household
280,2024-01-01 13:30:00,13-6,286,1p_household
280,2024-01-01 13:30:00,13-3,286,1p_household
280,2024-01-01 13:30:00,13-5,277,1p_household
480,2024-01-01 13:30:00,13-7,486,2p_household
300,2024-01-01 13:30:00,13-9,290,1p_household
300,2024-01-01 13:30:00,13-4,298,1p_household
720,2024-01-01 13:30:00,13-1,725,3p_household
520,2024-01-01 13:30:00,13-2,500,2p_household
280,2024-01-01 13:45:00,2-6,280,1p_household
280,2024-01-01 13:45:00,2-3,273,1p_household
280,2024-01-01 13:45:00,2-4,283,1p_household
280,2024-01-01 13:45:00,2-8,273,1p_household
440,2024-01-01 13:45:00,2-5,444,2p_household
440,2024-01-01 13:45:00,2-1,459,2p_household
680,2024-01-01 13:45:00,2-0,674,3p_household
680,2024-01-01 13:45:00,2-7,680,3p_household
300,2024-01-01 13:45:00,2-2,291,1p_household
280,2024-01-01 13:45:00,10-2,282,1p_household
280,2024-01-01 13:45:00,10-5,282,1p_household
280,2024-01-01 13:45:00,10-3,288,1p_household
280,2024-01-01 13:45:00,10-0,278,1p_household
280,2024-01-01 13:45:00,10-7,276,1p_household
640,2024-01-01 13:45:00,10-8,649,3p_household
680,2024-01-01 13:45:00,10-1,660,4p_household
480,2024-01-01 13:45:00,10-9,486,2p_household
300,2024-01-01 13:45:00,10-4,295,1p_household
300,2024-01-01 13:45:00,10-6,290,1p_household
440,2024-01-01 13:45:00,5-4,447,2p_household
280,2024-01-01 13:45:00,5-6,277,1p_household
280,2024-01-01 13:45:00,5-3,280,1p_household
680,2024-01-01 13:45:00,5-1,678,4p_household
480,2024-01-01 13:45:00,5-0,480,2p_household
480,2024-01-01 13:45:00,5-2,484,2p_household
300,2024-01-01 13:45:00,5-5,295,1p_household
280,2024-01-01 13:45:00,1-4,279,1p_household
280,2024-01-01 13:45:00,1-3,282,1p_household
280,2024-01-01 13:45:00,1-1,280,1p_household
280,2024-01-01 13:45:00,1-5,279,1p_household
480,2024-01-01 13:45:00,1-2,471,2p_household
680,2024-01-01 13:45:00,1-0,699,4p_household
680,2024-01-01 13:45:00,1-6,696,3p_household
300,2024-01-01 13:45:00,1-7,295,1p_household
280,2024-01-01 13:45:00,13-0,273,1p_household
280,2024-01-01 13:45:00,13-9,278,1p_household
280,2024-01-01 13:45:00,13-6,270,1p_household
280,2024-01-01 13:45:00,13-3,275,1p_household
280,2024-01-01 13:45:00,13-4,280,1p_household
280,2024-01-01 13:45:00,13-5,288,1p_household
480,2024-01-01 13:45:00,13-8,485,2p_household
480,2024-01-01 13:45:00,13-2,469,2p_household
480,2024-01-01 13:45:00,13-7,478,2p_household
720,2024-01-01 13:45:00,13-1,703,3p_household
260,2024-01-01 14:00:00,2-6,262,1p_household
640,2024-01-01 14:00:00,2-0,634,3p_household
280,2024-01-01 14:00:00,2-3,286,1p_household
280,2024-01-01 14:00:00,2-4,276,1p_household
280,2024-01-01 14:00:00,2-2,279,1p_household
280,2024-01-01 14:00:00,2-8,277,1p_household
440,2024-01-01 14:00:00,2-5,430,2p_household
440,2024-01-01 14:00:00,2-1,440,2p_household
680,2024-01-01 14:00:00,2-7,682,3p_household
260,2024-01-01 14:00:00,10-0,263,1p_household
260,2024-01-01 14:00:00,10-7,263,1p_household
280,2024-01-01 14:00:00,10-2,272,1p_household
280,2024-01-01 14:00:00,10-5,282,1p_household
280,2024-01-01 14:00:00,10-3,280,1p_household
280,2024-01-01 14:00:00,10-4,287,1p_household
280,2024-01-01 14:00:00,10-6,281,1p_household
440,2024-01-01 14:00:00,10-9,444,2p_household
640,2024-01-01 14:00:00,10-1,648,4p_household
680,2024-01-01 14:00:00,10-8,666,3p_household
440,2024-01-01 14:00:00,5-0,436,2p_household
280,2024-01-01 14:00:00,5-6,273,1p_household
280,2024-01-01 14:00:00,5-3,277,1p_household
280,2024-01-01 14:00:00,5-5,286,1p_household
680,2024-01-01 14:00:00,5-1,664,4p_household
480,2024-01-01 14:00:00,5-2,466,2p_household
480,2024-01-01 14:00:00,5-4,469,2p_household
260,2024-01-01 14:00:00,1-3,264,1p_household
280,2024-01-01 14:00:00,1-4,276,1p_household
280,2024-01-01 14:00:00,1-1,280,1p_household
280,2024-01-01 14:00:00,1-7,284,1p_household
280,2024-01-01 14:00:00,1-5,284,1p_household
440,2024-01-01 14:00:00,1-2,437,2p_household
640,2024-01-01 14:00:00,1-6,636,3p_household
640,2024-01-01 14:00:00,1-0,656,4p_household
440,2024-01-01 14:00:00,13-8,437,2p_household
640,2024-01-01 14:00:00,13-1,643,3p_household
280,2024-01-01 14:00:00,13-0,284,1p_household
280,2024-01-01 14:00:00,13-9,279,1p_household
280,2024-01-01 14:00:00,13-5,287,1p_household
260,2024-01-01 14:00:00,13-3,263,1p_household
260,2024-01-01 14:00:00,13-4,269,1p_household
260,2024-01-01 14:00:00,13-6,263,1p_household
480,2024-01-01 14:00:00,13-2,462,2p_household
480,2024-01-01 14:00:00,13-7,466,2p_household
260,2024-01-01 14:15:00,2-6,255,1p_household
260,2024-01-01 14:15:00,2-2,253,1p_household
260,2024-01-01 14:15:00,2-3,262,1p_household
640,2024-01-01 14:15:00,2-0,624,3p_household
640,2024-01-01 14:15:00,2-7,649,3p_household
280,2024-01-01 14:15:00,2-4,271,1p_household
280,2024-01-01 14:15:00,2-8,274,1p_household
440,2024-01-01 14:15:00,2-5,438,2p_household
440,2024-01-01 14:15:00,2-1,420,2p_household
260,2024-01-01 14:15:00,10-5,263,1p_household
260,2024-01-01 14:15:00,10-7,262,1p_household
260,2024-01-01 14:15:00,10-3,258,1p_household
280,2024-01-01 14:15:00,10-2,270,1p_household
280,2024-01-01 14:15:00,10-4,275,1p_household
280,2024-01-01 14:15:00,10-0,276,1p_household
280,2024-01-01 14:15:00,10-6,271,1p_household
440,2024-01-01 14:15:00,10-9,457,2p_household
600,2024-01-01 14:15:00,10-1,610,4p_household
600,2024-01-01 14:15:00,10-8,608,3p_household
440,2024-01-01 14:15:00,5-0,450,2p_household
440,2024-01-01 14:15:00,5-4,441,2p_household
280,2024-01-01 14:15:00,5-3,274,1p_household
640,2024-01-01 14:15:00,5-1,624,4p_household
260,2024-01-01 14:15:00,5-5,263,1p_household
260,2024-01-01 14:15:00,5-6,266,1p_household
400,2024-01-01 14:15:00,5-2,417,2p_household
260,2024-01-01 14:15:00,1-3,253,1p_household
260,2024-01-01 14:15:00,1-5,257,1p_household
280,2024-01-01 14:15:00,1-4,271,1p_household
280,2024-01-01 14:15:00,1-1,270,1p_household
280,2024-01-01 14:15:00,1-7,277,1p_household
440,2024-01-01 14:15:00,1-2,438,2p_household
640,2024-01-01 14:15:00,1-6,659,3p_household
600,2024-01-01 14:15:00,1-0,614,4p_household
440,2024-01-01 14:15:00,13-8,429,2p_household
440,2024-01-01 14:15:00,13-2,454,2p_household
440,2024-01-01 14:15:00,13-7,443,2p_household
640,2024-01-01 14:15:00,13-1,628,3p_household
280,2024-01-01 14:15:00,13-0,273,1p_household
280,2024-01-01 14:15:00,13-6,271,1p_household
280,2024-01-01 14:15:00,13-3,271,1p_household
280,2024-01-01 14:15:00,13-4,278,1p_household
260,2024-01-01 14:15:00,13-5,257,1p_household
260,2024-01-01 14:15:00,13-9,255,1p_household
260,2024-01-01 14:30:00,2-2,258,1p_household
260,2024-01-01 14:30:00,2-3,256,1p_household
260,2024-01-01 14:30:00,2-4,258,1p_household
260,2024-01-01 14:30:00,2-8,254,1p_household
600,2024-01-01 14:30:00,2-0,600,3p_household
600,2024-01-01 14:30:00,2-7,594,3p_household
400,2024-01-01 14:30:00,2-1,410,2p_household
400,2024-01-01 14:30:00,2-5,413,2p_household
240,2024-01-01 14:30:00,2-6,247,1p_household
260,2024-01-01 14:30:00,10-0,263,1p_household
260,2024-01-01 14:30:00,10-5,268,1p_household
260,2024-01-01 14:30:00,10-7,269,1p_household
260,2024-01-01 14:30:00,10-3,267,1p_household
260,2024-01-01 14:30:00,10-2,266,1p_household
260,2024-01-01 14:30:00,10-6,261,1p_household
440,2024-01-01 14:30:00,10-9,431,2p_household
640,2024-01-01 14:30:00,10-1,641,4p_household
640,2024-01-01 14:30:00,10-8,637,3p_household
240,2024-01-01 14:30:00,10-4,248,1p_household
440,2024-01-01 14:30:00,5-0,420,2p_household
640,2024-01-01 14:30:00,5-1,647,4p_household
260,2024-01-01 14:30:00,5-5,250,1p_household
260,2024-01-01 14:30:00,5-3,259,1p_household
400,2024-01-01 14:30:00,5-2,413,2p_household
400,2024-01-01 14:30:00,5-4,411,2p_household
240,2024-01-01 14:30:00,5-6,249,1p_household
260,2024-01-01 14:30:00,1-5,251,1p_household
260,2024-01-01 14:30:00,1-1,260,1p_household
260,2024-01-01 14:30:00,1-4,261,1p_household
260,2024-01-01 14:30:00,1-7,253,1p_household
440,2024-01-01 14:30:00,1-2,431,2p_household
600,2024-01-01 14:30:00,1-0,613,4p_household
600,2024-01-01 14:30:00,1-6,613,3p_household
240,2024-01-01 14:30:00,1-3,246,1p_household
440,2024-01-01 14:30:00,13-2,443,2p_household
440,2024-01-01 14:30:00,13-7,420,2p_household
260,2024-01-01 14:30:00,13-3,256,1p_household
260,2024-01-01 14:30:00,13-4,254,1p_household
260,2024-01-01 14:30:00,13-6,251,1p_household
260,2024-01-01 14:30:00,13-5,252,1p_household
260,2024-01-01 14:30:00,13-9,261,1p_household
260,2024-01-01 14:30:00,13-0,263,1p_household
600,2024-01-01 14:30:00,13-1,589,3p_household
400,2024-01-01 14:30:00,13-8,411,2p_household
260,2024-01-01 14:45:00,2-2,259,1p_household
260,2024-01-01 14:45:00,2-8,251,1p_household
440,2024-01-01 14:45:00,2-5,427,2p_household
440,2024-01-01 14:45:00,2-1,429,2p_household
600,2024-01-01 14:45:00,2-7,613,3p_household
240,2024-01-01 14:45:00,2-6,247,1p_household
240,2024-01-01 14:45:00,2-3,247,1p_household
240,2024-01-01 14:45:00,2-4,249,1p_household
560,2024-01-01 14:45:00,2-0,576,3p_household
260,2024-01-01 14:45:00,10-0,261,1p_household
260,2024-01-01 14:45:00,10-6,260,1p_household
260,2024-01-01 14:45:00,10-4,250,1p_household
600,2024-01-01 14:45:00,10-1,617,4p_household
600,2024-01-01 14:45:00,10-8,603,3p_household
240,2024-01-01 14:45:00,10-2,248,1p_household
240,2024-01-01 14:45:00,10-3,248,1p_household
240,2024-01-01 14:45:00,10-5,248,1p_household
240,2024-01-01 14:45:00,10-7,243,1p_household
400,2024-01-01 14:45:00,10-9,404,2p_household
440,2024-01-01 14:45:00,5-0,424,2p_household
440,2024-01-01 14:45:00,5-4,432,2p_household
440,2024-01-01 14:45:00,5-2,420,2p_household
260,2024-01-01 14:45:00,5-6,250,1p_household
240,2024-01-01 14:45:00,5-3,242,1p_household
240,2024-01-01 14:45:00,5-5,239,1p_household
600,2024-01-01 14:45:00,5-1,616,4p_household
260,2024-01-01 14:45:00,1-5,254,1p_household
260,2024-01-01 14:45:00,1-4,259,1p_household
260,2024-01-01 14:45:00,1-7,251,1p_household
440,2024-01-01 14:45:00,1-2,426,2p_household
600,2024-01-01 14:45:00,1-0,603,4p_household
600,2024-01-01 14:45:00,1-6,613,3p_household
240,2024-01-01 14:45:00,1-3,245,1p_household
240,2024-01-01 14:45:00,1-1,241,1p_household
440,2024-01-01 14:45:00,13-7,433,2p_household
260,2024-01-01 14:45:00,13-3,256,1p_household
260,2024-01-01 14:45:00,13-6,257,1p_household
260,2024-01-01 14:45:00,13-5,251,1p_household
260,2024-01-01 14:45:00,13-0,252,1p_household
600,2024-01-01 14:45:00,13-1,595,3p_household
400,2024-01-01 14:45:00,13-8,404,2p_household
400,2024-01-01 14:45:00,13-2,410,2p_household
240,2024-01-01 14:45:00,13-4,243,1p_household
240,2024-01-01 14:45:00,13-9,249,1p_household
260,2024-01-01 15:00:00,2-3,256,1p_household
260,2024-01-01 15:00:00,2-8,253,1p_household
440,2024-01-01 15:00:00,2-5,422,2p_household
440,2024-01-01 15:00:00,2-1,421,2p_household
600,2024-01-01 15:00:00,2-0,583,3p_household
600,2024-01-01 15:00:00,2-7,602,3p_household
240,2024-01-01 15:00:00,2-6,236,1p_household
240,2024-01-01 15:00:00,2-4,236,1p_household
240,2024-01-01 15:00:00,2-2,243,1p_household
260,2024-01-01 15:00:00,10-7,250,1p_household
260,2024-01-01 15:00:00,10-2,256,1p_household
260,2024-01-01 15:00:00,10-6,255,1p_household
260,2024-01-01 15:00:00,10-4,255,1p_household
600,2024-01-01 15:00:00,10-1,600,4p_household
240,2024-01-01 15:00:00,10-3,233,1p_household
240,2024-01-01 15:00:00,10-5,236,1p_household
240,2024-01-01 15:00:00,10-0,248,1p_household
400,2024-01-01 15:00:00,10-9,409,2p_household
560,2024-01-01 15:00:00,10-8,563,3p_household
400,2024-01-01 15:00:00,5-2,396,2p_household
400,2024-01-01 15:00:00,5-0,390,2p_household
240,2024-01-01 15:00:00,5-6,245,1p_household
240,2024-01-01 15:00:00,5-3,245,1p_household
240,2024-01-01 15:00:00,5-5,233,1p_household
600,2024-01-01 15:00:00,5-1,607,4p_household
380,2024-01-01 15:00:00,5-4,385,2p_household
260,2024-01-01 15:00:00,1-5,252,1p_household
260,2024-01-01 15:00:00,1-1,252,1p_household
600,2024-01-01 15:00:00,1-0,588,4p_household
240,2024-01-01 15:00:00,1-3,236,1p_household
240,2024-01-01 15:00:00,1-4,236,1p_household
240,2024-01-01 15:00:00,1-7,235,1p_household
400,2024-01-01 15:00:00,1-2,395,2p_household
560,2024-01-01 15:00:00,1-6,566,3p_household
260,2024-01-01 15:00:00,13-5,253,1p_household
260,2024-01-01 15:00:00,13-9,251,1p_household
400,2024-01-01 15:00:00,13-8,407,2p_household
400,2024-01-01 15:00:00,13-2,393,2p_household
400,2024-01-01 15:00:00,13-7,404,2p_household
240,2024-01-01 15:00:00,13-4,236,1p_household
240,2024-01-01 15:00:00,13-0,243,1p_household
240,2024-01-01 15:00:00,13-3,233,1p_household
240,2024-01-01 15:00:00,13-6,243,1p_household
560,2024-01-01 15:00:00,13-1,566,3p_household
600,2024-01-01 15:15:00,2-7,590,3p_household
400,2024-01-01 15:15:00,2-5,391,2p_household
240,2024-01-01 15:15:00,2-6,241,1p_household
240,2024-01-01 15:15:00,2-3,248,1p_household
240,2024-01-01 15:15:00,2-4,230,1p_household
240,2024-01-01 15:15:00,2-8,236,1p_household
560,2024-01-01 15:15:00,2-0,557,3p_household
380,2024-01-01 15:15:00,2-1,380,2p_household
220,2024-01-01 15:15:00,2-2,229,1p_household
240,2024-01-01 15:15:00,10-4,234,1p_household
240,2024-01-01 15:15:00,10-2,243,1p_household
240,2024-01-01 15:15:00,10-3,245,1p_household
240,2024-01-01 15:15:00,10-5,248,1p_household
