msg_count_gwgw,11232,,,
480,2024-01-01 12:45:00,10-11,468,2p_household
480,2024-01-01 12:45:00,10-8,485,2p_household
300,2024-01-01 12:45:00,10-9,301,1p_household
3520,2024-01-01 12:45:00,1-4,3427,store
680,2024-01-01 12:45:00,1-8,691,3p_household
300,2024-01-01 12:45:00,1-0,298,1p_household
480,2024-01-01 12:45:00,1-6,482,2p_household
280,2024-01-01 12:45:00,6-0,287,1p_household
480,2024-01-01 12:45:00,6-5,477,2p_household
480,2024-01-01 12:45:00,6-6,493,2p_household
720,2024-01-01 12:45:00,6-3,721,3p_household
280,2024-01-01 12:45:00,7-1,286,1p_household
480,2024-01-01 12:45:00,7-8,477,2p_household
300,2024-01-01 12:45:00,7-3,300,1p_household
280,2024-01-01 12:45:00,9-3,289,1p_household
280,2024-01-01 12:45:00,9-8,280,1p_household
300,2024-01-01 12:45:00,9-1,298,1p_household
720,2024-01-01 12:45:00,9-2,713,3p_household
720,2024-01-01 12:45:00,9-5,707,4p_household
720,2024-01-01 12:45:00,9-7,715,3p_household
280,2024-01-01 12:45:00,10-7,289,1p_household
280,2024-01-01 12:45:00,10-12,284,1p_household
480,2024-01-01 12:45:00,10-0,461,2p_household
480,2024-01-01 12:45:00,10-10,476,2p_household
300,2024-01-01 12:45:00,10-2,306,1p_household
300,2024-01-01 12:45:00,10-1,300,1p_household
300,2024-01-01 12:45:00,10-5,302,1p_household
720,2024-01-01 12:45:00,10-3,719,3p_household
3200,2024-01-01 12:45:00,1-2,3342,restaurant
300,2024-01-01 12:45:00,1-3,302,1p_household
300,2024-01-01 12:45:00,1-7,293,1p_household
480,2024-01-01 12:45:00,1-9,495,2p_household
720,2024-01-01 12:45:00,1-1,724,4p_household
520,2024-01-01 12:45:00,1-5,503,2p_household
280,2024-01-01 12:45:00,6-2,289,1p_household
280,2024-01-01 12:45:00,6-4,284,1p_household
480,2024-01-01 12:45:00,6-1,481,2p_household
280,2024-01-01 12:45:00,7-5,287,1p_household
480,2024-01-01 12:45:00,7-0,475,2p_household
680,2024-01-01 12:45:00,7-10,682,4p_household
680,2024-01-01 12:45:00,7-9,677,4p_household
300,2024-01-01 12:45:00,7-4,297,1p_household
300,2024-01-01 12:45:00,7-2,298,1p_household
300,2024-01-01 12:45:00,7-6,297,1p_household
300,2024-01-01 12:45:00,7-7,293,1p_household
480,2024-01-01 13:00:00,10-0,495,2p_household
480,2024-01-01 13:00:00,10-10,495,2p_household
480,2024-01-01 13:00:00,10-8,468,2p_household
680,2024-01-01 13:00:00,10-3,692,3p_household
300,2024-01-01 13:00:00,10-1,300,1p_household
300,2024-01-01 13:00:00,10-5,298,1p_household
300,2024-01-01 13:00:00,10-9,293,1p_household
300,2024-01-01 13:00:00,10-7,293,1p_household
300,2024-01-01 13:00:00,10-12,303,1p_household
3200,2024-01-01 13:00:00,1-4,3325,store
300,2024-01-01 13:00:00,1-3,295,1p_household
300,2024-01-01 13:00:00,1-0,296,1p_household
480,2024-01-01 13:00:00,1-6,477,2p_household
720,2024-01-01 13:00:00,1-8,739,3p_household
520,2024-01-01 13:00:00,1-5,511,2p_household
480,2024-01-01 13:00:00,6-5,481,2p_household
300,2024-01-01 13:00:00,6-0,306,1p_household
300,2024-01-01 13:00:00,6-2,292,1p_household
280,2024-01-01 13:00:00,7-3,287,1p_household
680,2024-01-01 13:00:00,7-10,699,4p_household
300,2024-01-01 13:00:00,7-2,301,1p_household
300,2024-01-01 13:00:00,7-7,293,1p_household
300,2024-01-01 13:00:00,7-5,294,1p_household
720,2024-01-01 13:00:00,7-9,712,4p_household
280,2024-01-01 13:00:00,9-3,285,1p_household
280,2024-01-01 13:00:00,9-8,288,1p_household
680,2024-01-01 13:00:00,9-5,696,4p_household
680,2024-01-01 13:00:00,9-7,698,3p_household
480,2024-01-01 13:00:00,9-6,495,2p_household
300,2024-01-01 13:00:00,9-1,308,1p_household
300,2024-01-01 13:00:00,9-4,301,1p_household
720,2024-01-01 13:00:00,9-2,703,3p_household
280,2024-01-01 13:00:00,10-6,286,1p_household
300,2024-01-01 13:00:00,10-2,294,1p_household
300,2024-01-01 13:00:00,10-4,301,1p_household
520,2024-01-01 13:00:00,10-11,512,2p_household
3200,2024-01-01 13:00:00,1-2,3308,restaurant
280,2024-01-01 13:00:00,1-7,286,1p_household
480,2024-01-01 13:00:00,1-9,480,2p_household
720,2024-01-01 13:00:00,1-1,712,4p_household
300,2024-01-01 13:00:00,6-4,297,1p_household
680,2024-01-01 13:00:00,6-3,682,3p_household
520,2024-01-01 13:00:00,6-1,502,2p_household
520,2024-01-01 13:00:00,6-6,508,2p_household
480,2024-01-01 13:00:00,7-8,488,2p_household
480,2024-01-01 13:00:00,7-0,492,2p_household
300,2024-01-01 13:00:00,7-1,307,1p_household
300,2024-01-01 13:00:00,7-4,293,1p_household
300,2024-01-01 13:00:00,7-6,291,1p_household
280,2024-01-01 13:00:00,9-9,288,1p_household
280,2024-01-01 13:00:00,9-0,287,1p_household
300,2024-01-01 13:00:00,9-10,297,1p_household
300,2024-01-01 13:15:00,1-3,304,1p_household
280,2024-01-01 13:15:00,6-2,284,1p_household
720,2024-01-01 13:15:00,7-9,715,4p_household
280,2024-01-01 13:15:00,9-4,282,1p_household
280,2024-01-01 13:15:00,10-6,286,1p_household
300,2024-01-01 13:15:00,10-4,304,1p_household
3200,2024-01-01 13:15:00,1-2,3236,restaurant
3200,2024-01-01 13:15:00,1-4,3130,store
680,2024-01-01 13:15:00,1-8,692,3p_household
680,2024-01-01 13:15:00,1-1,689,4p_household
300,2024-01-01 13:15:00,1-7,301,1p_household
300,2024-01-01 13:15:00,1-0,299,1p_household
480,2024-01-01 13:15:00,1-5,499,2p_household
480,2024-01-01 13:15:00,1-9,474,2p_household
520,2024-01-01 13:15:00,1-6,509,2p_household
280,2024-01-01 13:15:00,6-0,282,1p_household
280,2024-01-01 13:15:00,6-4,289,1p_household
480,2024-01-01 13:15:00,6-5,492,2p_household
480,2024-01-01 13:15:00,6-1,495,2p_household
480,2024-01-01 13:15:00,6-6,481,2p_household
680,2024-01-01 13:15:00,6-3,689,3p_household
280,2024-01-01 13:15:00,7-1,282,1p_household
280,2024-01-01 13:15:00,7-4,288,1p_household
280,2024-01-01 13:15:00,7-6,286,1p_household
280,2024-01-01 13:15:00,7-7,282,1p_household
480,2024-01-01 13:15:00,7-8,475,2p_household
480,2024-01-01 13:15:00,7-0,482,2p_household
680,2024-01-01 13:15:00,7-10,692,4p_household
300,2024-01-01 13:15:00,7-3,297,1p_household
300,2024-01-01 13:15:00,7-2,298,1p_household
300,2024-01-01 13:15:00,7-5,296,1p_household
280,2024-01-01 13:15:00,9-9,286,1p_household
280,2024-01-01 13:15:00,9-8,284,1p_household
680,2024-01-01 13:15:00,9-2,698,3p_household
680,2024-01-01 13:15:00,9-7,698,3p_household
480,2024-01-01 13:15:00,9-6,480,2p_household
300,2024-01-01 13:15:00,9-0,299,1p_household
300,2024-01-01 13:15:00,9-1,300,1p_household
300,2024-01-01 13:15:00,9-3,308,1p_household
300,2024-01-01 13:15:00,9-10,308,1p_household
760,2024-01-01 13:15:00,9-5,742,4p_household
280,2024-01-01 13:15:00,10-7,283,1p_household
280,2024-01-01 13:15:00,10-9,286,1p_household
480,2024-01-01 13:15:00,10-0,481,2p_household
480,2024-01-01 13:15:00,10-10,491,2p_household
480,2024-01-01 13:15:00,10-11,474,2p_household
480,2024-01-01 13:15:00,10-8,492,2p_household
680,2024-01-01 13:15:00,10-3,690,3p_household
300,2024-01-01 13:15:00,10-2,309,1p_household
300,2024-01-01 13:15:00,10-1,295,1p_household
300,2024-01-01 13:15:00,10-5,297,1p_household
300,2024-01-01 13:15:00,10-12,299,1p_household
480,2024-01-01 13:30:00,6-5,496,2p_household
300,2024-01-01 13:30:00,6-0,303,1p_household
300,2024-01-01 13:30:00,6-4,294,1p_household
680,2024-01-01 13:30:00,6-3,670,3p_household
280,2024-01-01 13:30:00,7-1,283,1p_household
280,2024-01-01 13:30:00,7-5,277,1p_household
680,2024-01-01 13:30:00,7-10,678,4p_household
300,2024-01-01 13:30:00,7-7,301,1p_household
280,2024-01-01 13:30:00,9-9,283,1p_household
280,2024-01-01 13:30:00,9-3,285,1p_household
680,2024-01-01 13:30:00,9-2,680,3p_household
300,2024-01-01 13:30:00,9-10,300,1p_household
300,2024-01-01 13:30:00,9-8,295,1p_household
720,2024-01-01 13:30:00,9-7,720,3p_household
280,2024-01-01 13:30:00,10-6,285,1p_household
480,2024-01-01 13:30:00,10-10,489,2p_household
480,2024-01-01 13:30:00,10-11,471,2p_household
300,2024-01-01 13:30:00,10-5,292,1p_household
300,2024-01-01 13:30:00,1-7,302,1p_household
480,2024-01-01 13:30:00,1-6,461,2p_household
720,2024-01-01 13:30:00,1-8,705,3p_household
480,2024-01-01 13:30:00,6-1,468,2p_household
480,2024-01-01 13:30:00,6-6,470,2p_household
300,2024-01-01 13:30:00,6-2,297,1p_household
480,2024-01-01 13:30:00,7-8,498,2p_household
480,2024-01-01 13:30:00,7-0,493,2p_household
680,2024-01-01 13:30:00,7-9,670,4p_household
300,2024-01-01 13:30:00,7-3,296,1p_household
300,2024-01-01 13:30:00,7-4,304,1p_household
300,2024-01-01 13:30:00,7-2,297,1p_household
300,2024-01-01 13:30:00,7-6,302,1p_household
480,2024-01-01 13:30:00,9-6,496,2p_household
300,2024-01-01 13:30:00,9-0,302,1p_household
300,2024-01-01 13:30:00,9-1,292,1p_household
300,2024-01-01 13:30:00,9-4,301,1p_household
720,2024-01-01 13:30:00,9-5,707,4p_household
440,2024-01-01 13:30:00,10-8,458,2p_household
280,2024-01-01 13:30:00,10-4,289,1p_household
280,2024-01-01 13:30:00,10-7,285,1p_household
480,2024-01-01 13:30:00,10-0,496,2p_household
300,2024-01-01 13:30:00,10-2,290,1p_household
300,2024-01-01 13:30:00,10-1,291,1p_household
300,2024-01-01 13:30:00,10-9,303,1p_household
300,2024-01-01 13:30:00,10-12,298,1p_household
720,2024-01-01 13:30:00,10-3,724,3p_household
3200,2024-01-01 13:30:00,1-2,3233,restaurant
280,2024-01-01 13:30:00,1-3,285,1p_household
300,2024-01-01 13:30:00,1-0,303,1p_household
480,2024-01-01 13:30:00,1-5,491,2p_household
480,2024-01-01 13:30:00,1-9,469,2p_household
720,2024-01-01 13:30:00,1-1,700,4p_household
3040,2024-01-01 13:30:00,1-4,3081,store
280,2024-01-01 13:45:00,7-3,281,1p_household
280,2024-01-01 13:45:00,7-2,285,1p_household
280,2024-01-01 13:45:00,7-5,289,1p_household
280,2024-01-01 13:45:00,7-6,273,1p_household
680,2024-01-01 13:45:00,7-10,660,4p_household
300,2024-01-01 13:45:00,7-4,291,1p_household
280,2024-01-01 13:45:00,9-3,286,1p_household
680,2024-01-01 13:45:00,9-7,681,3p_household
300,2024-01-01 13:45:00,9-9,290,1p_household
280,2024-01-01 13:45:00,10-6,271,1p_household
280,2024-01-01 13:45:00,10-7,289,1p_household
280,2024-01-01 13:45:00,10-9,286,1p_household
480,2024-01-01 13:45:00,10-8,470,2p_household
680,2024-01-01 13:45:00,10-3,674,3p_household
300,2024-01-01 13:45:00,10-1,293,1p_household
280,2024-01-01 13:45:00,1-3,276,1p_household
300,2024-01-01 13:45:00,1-7,291,1p_household
480,2024-01-01 13:45:00,1-5,478,2p_household
480,2024-01-01 13:45:00,1-9,479,2p_household
480,2024-01-01 13:45:00,1-6,476,2p_household
2720,2024-01-01 13:45:00,1-4,2740,store
480,2024-01-01 13:45:00,6-5,485,2p_household
280,2024-01-01 13:45:00,7-1,282,1p_household
280,2024-01-01 13:45:00,7-7,289,1p_household
480,2024-01-01 13:45:00,7-8,465,2p_household
480,2024-01-01 13:45:00,7-0,485,2p_household
680,2024-01-01 13:45:00,7-9,678,4p_household
280,2024-01-01 13:45:00,9-0,287,1p_household
280,2024-01-01 13:45:00,9-1,272,1p_household
280,2024-01-01 13:45:00,9-4,284,1p_household
280,2024-01-01 13:45:00,9-10,271,1p_household
440,2024-01-01 13:45:00,9-6,453,2p_household
680,2024-01-01 13:45:00,9-2,668,3p_household
300,2024-01-01 13:45:00,9-8,291,1p_household
720,2024-01-01 13:45:00,9-5,703,4p_household
440,2024-01-01 13:45:00,10-0,453,2p_household
440,2024-01-01 13:45:00,10-11,448,2p_household
280,2024-01-01 13:45:00,10-2,285,1p_household
280,2024-01-01 13:45:00,10-4,278,1p_household
280,2024-01-01 13:45:00,10-12,283,1p_household
280,2024-01-01 13:45:00,10-5,283,1p_household
480,2024-01-01 13:45:00,10-10,483,2p_household
3200,2024-01-01 13:45:00,1-2,3249,restaurant
280,2024-01-01 13:45:00,1-0,271,1p_household
680,2024-01-01 13:45:00,1-8,683,3p_household
680,2024-01-01 13:45:00,1-1,679,4p_household
280,2024-01-01 13:45:00,6-4,280,1p_household
440,2024-01-01 13:45:00,6-1,449,2p_household
480,2024-01-01 13:45:00,6-6,483,2p_household
300,2024-01-01 13:45:00,6-0,291,1p_household
300,2024-01-01 13:45:00,6-2,292,1p_household
680,2024-01-01 13:45:00,6-3,694,3p_household
280,2024-01-01 14:00:00,9-9,278,1p_household
280,2024-01-01 14:00:00,9-0,275,1p_household
280,2024-01-01 14:00:00,9-1,277,1p_household
280,2024-01-01 14:00:00,9-3,282,1p_household
280,2024-01-01 14:00:00,9-4,270,1p_household
280,2024-01-01 14:00:00,9-8,276,1p_household
280,2024-01-01 14:00:00,9-10,277,1p_household
440,2024-01-01 14:00:00,9-6,442,2p_household
640,2024-01-01 14:00:00,9-5,658,4p_household
680,2024-01-01 14:00:00,9-2,685,3p_household
680,2024-01-01 14:00:00,9-7,686,3p_household
440,2024-01-01 14:00:00,10-0,435,2p_household
440,2024-01-01 14:00:00,10-8,451,2p_household
280,2024-01-01 14:00:00,10-4,272,1p_household
280,2024-01-01 14:00:00,10-12,281,1p_household
280,2024-01-01 14:00:00,10-1,280,1p_household
260,2024-01-01 14:00:00,10-2,263,1p_household
260,2024-01-01 14:00:00,1-7,266,1p_household
480,2024-01-01 14:00:00,1-6,468,2p_household
3040,2024-01-01 14:00:00,1-2,3089,restaurant
280,2024-01-01 14:00:00,6-2,277,1p_household
280,2024-01-01 14:00:00,6-0,275,1p_household
440,2024-01-01 14:00:00,6-5,430,2p_household
440,2024-01-01 14:00:00,6-6,451,2p_household
280,2024-01-01 14:00:00,7-4,273,1p_household
260,2024-01-01 14:00:00,7-2,261,1p_household
260,2024-01-01 14:00:00,7-7,265,1p_household
260,2024-01-01 14:00:00,7-1,269,1p_household
280,2024-01-01 14:00:00,10-7,287,1p_household
280,2024-01-01 14:00:00,10-5,270,1p_household
260,2024-01-01 14:00:00,10-9,264,1p_household
260,2024-01-01 14:00:00,10-6,269,1p_household
480,2024-01-01 14:00:00,10-10,470,2p_household
480,2024-01-01 14:00:00,10-11,460,2p_household
680,2024-01-01 14:00:00,10-3,685,3p_household
440,2024-01-01 14:00:00,1-5,449,2p_household
440,2024-01-01 14:00:00,1-9,457,2p_household
640,2024-01-01 14:00:00,1-8,632,3p_household
260,2024-01-01 14:00:00,1-3,268,1p_household
280,2024-01-01 14:00:00,1-0,283,1p_household
680,2024-01-01 14:00:00,1-1,672,4p_household
2720,2024-01-01 14:00:00,1-4,2703,store
260,2024-01-01 14:00:00,6-4,262,1p_household
480,2024-01-01 14:00:00,6-1,467,2p_household
680,2024-01-01 14:00:00,6-3,674,3p_household
440,2024-01-01 14:00:00,7-8,452,2p_household
280,2024-01-01 14:00:00,7-3,270,1p_household
280,2024-01-01 14:00:00,7-5,286,1p_household
640,2024-01-01 14:00:00,7-10,634,4p_household
260,2024-01-01 14:00:00,7-6,267,1p_household
480,2024-01-01 14:00:00,7-0,473,2p_household
680,2024-01-01 14:00:00,7-9,670,4p_household
440,2024-01-01 14:15:00,10-10,448,2p_household
280,2024-01-01 14:15:00,10-5,276,1p_household
260,2024-01-01 14:15:00,10-4,260,1p_household
440,2024-01-01 14:15:00,1-9,458,2p_household
600,2024-01-01 14:15:00,1-1,615,4p_household
280,2024-01-01 14:15:00,6-2,272,1p_household
260,2024-01-01 14:15:00,7-7,266,1p_household
260,2024-01-01 14:15:00,7-5,259,1p_household
440,2024-01-01 14:15:00,9-6,450,2p_household
260,2024-01-01 14:15:00,9-1,254,1p_household
260,2024-01-01 14:15:00,9-10,254,1p_household
600,2024-01-01 14:15:00,9-5,610,4p_household
440,2024-01-01 14:15:00,10-0,445,2p_household
440,2024-01-01 14:15:00,10-11,441,2p_household
440,2024-01-01 14:15:00,10-8,457,2p_household
280,2024-01-01 14:15:00,10-7,278,1p_household
280,2024-01-01 14:15:00,10-12,273,1p_household
260,2024-01-01 14:15:00,10-1,259,1p_household
260,2024-01-01 14:15:00,10-9,256,1p_household
260,2024-01-01 14:15:00,10-2,266,1p_household
260,2024-01-01 14:15:00,10-6,255,1p_household
680,2024-01-01 14:15:00,10-3,666,3p_household
440,2024-01-01 14:15:00,1-5,428,2p_household
440,2024-01-01 14:15:00,1-6,424,2p_household
3200,2024-01-01 14:15:00,1-2,3236,restaurant
260,2024-01-01 14:15:00,1-7,259,1p_household
260,2024-01-01 14:15:00,1-3,261,1p_household
260,2024-01-01 14:15:00,1-0,267,1p_household
600,2024-01-01 14:15:00,1-8,615,3p_household
2560,2024-01-01 14:15:00,1-4,2587,store
440,2024-01-01 14:15:00,6-5,452,2p_household
440,2024-01-01 14:15:00,6-1,427,2p_household
440,2024-01-01 14:15:00,6-6,422,2p_household
640,2024-01-01 14:15:00,6-3,647,3p_household
260,2024-01-01 14:15:00,6-4,262,1p_household
260,2024-01-01 14:15:00,6-0,269,1p_household
440,2024-01-01 14:15:00,7-0,455,2p_household
440,2024-01-01 14:15:00,7-8,454,2p_household
280,2024-01-01 14:15:00,7-2,273,1p_household
280,2024-01-01 14:15:00,7-6,274,1p_household
640,2024-01-01 14:15:00,7-9,657,4p_household
260,2024-01-01 14:15:00,7-1,265,1p_household
260,2024-01-01 14:15:00,7-3,268,1p_household
260,2024-01-01 14:15:00,7-4,264,1p_household
600,2024-01-01 14:15:00,7-10,610,4p_household
280,2024-01-01 14:15:00,9-3,270,1p_household
640,2024-01-01 14:15:00,9-7,642,3p_household
260,2024-01-01 14:15:00,9-0,268,1p_household
260,2024-01-01 14:15:00,9-4,262,1p_household
260,2024-01-01 14:15:00,9-8,261,1p_household
260,2024-01-01 14:15:00,9-9,264,1p_household
600,2024-01-01 14:15:00,9-2,619,3p_household
440,2024-01-01 14:30:00,1-5,425,2p_household
3200,2024-01-01 14:30:00,1-2,3273,restaurant
260,2024-01-01 14:30:00,1-7,265,1p_household
260,2024-01-01 14:30:00,1-3,252,1p_household
2720,2024-01-01 14:30:00,1-4,2649,store
600,2024-01-01 14:30:00,1-1,607,4p_household
600,2024-01-01 14:30:00,1-8,603,3p_household
400,2024-01-01 14:30:00,1-9,406,2p_household
440,2024-01-01 14:30:00,6-5,421,2p_household
440,2024-01-01 14:30:00,6-6,435,2p_household
640,2024-01-01 14:30:00,6-3,626,3p_household
260,2024-01-01 14:30:00,6-4,269,1p_household
260,2024-01-01 14:30:00,6-0,257,1p_household
440,2024-01-01 14:30:00,7-0,420,2p_household
260,2024-01-01 14:30:00,7-6,262,1p_household
260,2024-01-01 14:30:00,7-2,259,1p_household
260,2024-01-01 14:30:00,7-7,252,1p_household
260,2024-01-01 14:30:00,7-4,252,1p_household
260,2024-01-01 14:30:00,7-5,258,1p_household
600,2024-01-01 14:30:00,7-10,592,4p_household
240,2024-01-01 14:30:00,7-1,248,1p_household
240,2024-01-01 14:30:00,7-3,249,1p_household
400,2024-01-01 14:30:00,7-8,413,2p_household
640,2024-01-01 14:30:00,9-7,620,3p_household
640,2024-01-01 14:30:00,9-2,620,3p_household
260,2024-01-01 14:30:00,9-0,254,1p_household
260,2024-01-01 14:30:00,9-1,266,1p_household
260,2024-01-01 14:30:00,9-8,262,1p_household
260,2024-01-01 14:30:00,9-10,256,1p_household
260,2024-01-01 14:30:00,9-3,268,1p_household
600,2024-01-01 14:30:00,9-5,609,4p_household
400,2024-01-01 14:30:00,9-6,409,2p_household
440,2024-01-01 14:30:00,10-0,435,2p_household
440,2024-01-01 14:30:00,10-8,438,2p_household
440,2024-01-01 14:30:00,10-10,424,2p_household
260,2024-01-01 14:30:00,10-9,262,1p_household
260,2024-01-01 14:30:00,10-2,267,1p_household
260,2024-01-01 14:30:00,10-6,253,1p_household
260,2024-01-01 14:30:00,10-5,266,1p_household
260,2024-01-01 14:30:00,10-7,265,1p_household
260,2024-01-01 14:30:00,10-12,251,1p_household
440,2024-01-01 14:30:00,1-6,433,2p_household
240,2024-01-01 14:30:00,1-0,245,1p_household
260,2024-01-01 14:30:00,6-2,253,1p_household
400,2024-01-01 14:30:00,6-1,406,2p_household
600,2024-01-01 14:30:00,7-9,619,4p_household
260,2024-01-01 14:30:00,9-9,250,1p_household
240,2024-01-01 14:30:00,9-4,246,1p_household
440,2024-01-01 14:30:00,10-11,437,2p_household
260,2024-01-01 14:30:00,10-1,256,1p_household
260,2024-01-01 14:30:00,10-4,250,1p_household
640,2024-01-01 14:30:00,10-3,625,3p_household
440,2024-01-01 14:45:00,6-5,421,2p_household
440,2024-01-01 14:45:00,6-1,426,2p_household
260,2024-01-01 14:45:00,6-0,256,1p_household
400,2024-01-01 14:45:00,6-6,396,2p_household
240,2024-01-01 14:45:00,6-2,244,1p_household
240,2024-01-01 14:45:00,6-4,242,1p_household
260,2024-01-01 14:45:00,7-7,260,1p_household
260,2024-01-01 14:45:00,7-3,252,1p_household
260,2024-01-01 14:45:00,7-4,260,1p_household
600,2024-01-01 14:45:00,7-10,592,4p_household
240,2024-01-01 14:45:00,7-1,241,1p_household
240,2024-01-01 14:45:00,7-6,240,1p_household
400,2024-01-01 14:45:00,7-8,403,2p_household
400,2024-01-01 14:45:00,7-0,412,2p_household
260,2024-01-01 14:45:00,9-0,256,1p_household
260,2024-01-01 14:45:00,9-1,252,1p_household
260,2024-01-01 14:45:00,9-4,251,1p_household
260,2024-01-01 14:45:00,9-10,258,1p_household
600,2024-01-01 14:45:00,9-2,608,3p_household
600,2024-01-01 14:45:00,9-7,580,3p_household
240,2024-01-01 14:45:00,9-8,248,1p_household
400,2024-01-01 14:45:00,9-6,417,2p_household
440,2024-01-01 14:45:00,10-8,422,2p_household
440,2024-01-01 14:45:00,10-10,424,2p_household
260,2024-01-01 14:45:00,10-2,253,1p_household
260,2024-01-01 14:45:00,10-7,254,1p_household
400,2024-01-01 14:45:00,10-0,409,2p_household
400,2024-01-01 14:45:00,10-11,408,2p_household
240,2024-01-01 14:45:00,10-1,242,1p_household
240,2024-01-01 14:45:00,10-4,245,1p_household
240,2024-01-01 14:45:00,10-9,248,1p_household
240,2024-01-01 14:45:00,10-12,246,1p_household
600,2024-01-01 14:45:00,10-3,617,3p_household
3200,2024-01-01 14:45:00,1-2,3284,restaurant
260,2024-01-01 14:45:00,1-7,254,1p_household
600,2024-01-01 14:45:00,1-1,582,4p_household
600,2024-01-01 14:45:00,1-8,583,3p_household
240,2024-01-01 14:45:00,1-0,245,1p_household
240,2024-01-01 14:45:00,1-3,242,1p_household
400,2024-01-01 14:45:00,1-9,409,2p_household
2880,2024-01-01 14:45:00,1-4,2926,store
600,2024-01-01 14:45:00,6-3,606,3p_household
260,2024-01-01 14:45:00,7-2,251,1p_household
600,2024-01-01 14:45:00,7-9,610,4p_household
240,2024-01-01 14:45:00,7-5,247,1p_household
260,2024-01-01 14:45:00,9-9,254,1p_household
600,2024-01-01 14:45:00,9-5,600,4p_household
240,2024-01-01 14:45:00,9-3,245,1p_household
260,2024-01-01 14:45:00,10-6,254,1p_household
260,2024-01-01 14:45:00,10-5,262,1p_household
400,2024-01-01 14:45:00,1-5,411,2p_household
400,2024-01-01 14:45:00,1-6,405,2p_household
260,2024-01-01 15:00:00,7-7,255,1p_household
240,2024-01-01 15:00:00,7-1,240,1p_household
240,2024-01-01 15:00:00,7-3,243,1p_household
240,2024-01-01 15:00:00,7-5,244,1p_household
240,2024-01-01 15:00:00,7-2,240,1p_household
240,2024-01-01 15:00:00,7-4,244,1p_household
400,2024-01-01 15:00:00,7-8,400,2p_household
400,2024-01-01 15:00:00,7-0,403,2p_household
560,2024-01-01 15:00:00,7-10,571,4p_household
440,2024-01-01 15:00:00,9-6,422,2p_household
260,2024-01-01 15:00:00,9-1,252,1p_household
260,2024-01-01 15:00:00,9-8,254,1p_household
600,2024-01-01 15:00:00,9-2,582,3p_household
600,2024-01-01 15:00:00,9-7,581,3p_household
240,2024-01-01 15:00:00,9-3,248,1p_household
240,2024-01-01 15:00:00,9-0,242,1p_household
240,2024-01-01 15:00:00,9-9,243,1p_household
240,2024-01-01 15:00:00,9-10,242,1p_household
560,2024-01-01 15:00:00,9-5,578,4p_household
260,2024-01-01 15:00:00,10-2,250,1p_household
400,2024-01-01 15:00:00,10-0,401,2p_household
400,2024-01-01 15:00:00,10-8,408,2p_household
400,2024-01-01 15:00:00,10-10,400,2p_household
240,2024-01-01 15:00:00,10-1,242,1p_household
240,2024-01-01 15:00:00,10-9,241,1p_household
240,2024-01-01 15:00:00,10-12,236,1p_household
240,2024-01-01 15:00:00,10-6,245,1p_household
560,2024-01-01 15:00:00,10-3,559,3p_household
3200,2024-01-01 15:00:00,1-4,3129,store
600,2024-01-01 15:00:00,1-1,595,4p_household
600,2024-01-01 15:00:00,1-8,604,3p_household
240,2024-01-01 15:00:00,1-0,241,1p_household
240,2024-01-01 15:00:00,1-3,243,1p_household
240,2024-01-01 15:00:00,1-7,249,1p_household
400,2024-01-01 15:00:00,1-9,396,2p_household
400,2024-01-01 15:00:00,1-5,412,2p_household
400,2024-01-01 15:00:00,1-6,402,2p_household
3520,2024-01-01 15:00:00,1-2,3579,restaurant
440,2024-01-01 15:00:00,6-1,421,2p_household
400,2024-01-01 15:00:00,6-6,396,2p_household
240,2024-01-01 15:00:00,6-2,240,1p_household
240,2024-01-01 15:00:00,6-4,234,1p_household
240,2024-01-01 15:00:00,6-0,244,1p_household
600,2024-01-01 15:00:00,6-3,586,3p_household
380,2024-01-01 15:00:00,6-5,385,2p_household
240,2024-01-01 15:00:00,7-6,243,1p_household
560,2024-01-01 15:00:00,7-9,573,4p_household
240,2024-01-01 15:00:00,9-4,236,1p_household
260,2024-01-01 15:00:00,10-4,252,1p_household
260,2024-01-01 15:00:00,10-5,255,1p_household
260,2024-01-01 15:00:00,10-7,256,1p_household
400,2024-01-01 15:00:00,10-11,418,2p_household
240,2024-01-01 15:15:00,9-3,241,1p_household
400,2024-01-01 15:15:00,9-6,409,2p_household
600,2024-01-01 15:15:00,10-3,594,3p_household
220,2024-01-01 15:15:00,10-4,229,1p_household
380,2024-01-01 15:15:00,10-8,386,2p_household
600,2024-01-01 15:15:00,9-2,591,3p_household
240,2024-01-01 15:15:00,9-4,245,1p_household
240,2024-01-01 15:15:00,9-0,239,1p_household
240,2024-01-01 15:15:00,9-9,246,1p_household
240,2024-01-01 15:15:00,9-10,232,1p_household
240,2024-01-01 15:15:00,9-1,239,1p_household
560,2024-01-01 15:15:00,9-5,573,4p_household
560,2024-01-01 15:15:00,9-7,579,3p_household
220,2024-01-01 15:15:00,9-8,227,1p_household
400,2024-01-01 15:15:00,10-0,393,2p_household
240,2024-01-01 15:15:00,10-1,245,1p_household
240,2024-01-01 15:15:00,10-9,248,1p_household
240,2024-01-01 15:15:00,10-2,244,1p_household
240,2024-01-01 15:15:00,10-5,234,1p_household
240,2024-01-01 15:15:00,10-7,231,1p_household
220,2024-01-01 15:15:00,10-6,227,1p_household
220,2024-01-01 15:15:00,10-12,227,1p_household
380,2024-01-01 15:15:00,10-10,379,2p_household
380,2024-01-01 15:15:00,10-11,386,2p_household
