1704080700.0	2-3	220
1704080700.0	2-4	85
1704080700.0	2-5	85
1704080700.0	2-6	85
1704080700.0	2-7	200
1704081600.0	7-0	90
1704081600.0	7-1	85
1704081600.0	7-2	200
1704081600.0	7-3	85
1704081600.0	7-4	150
1704081600.0	7-5	200
1704081600.0	7-6	150
1704081600.0	8-0	90
1704081600.0	8-1	140
1704081600.0	8-2	90
1704081600.0	8-3	90
1704081600.0	8-4	90
1704081600.0	8-5	220
1704081600.0	8-6	200
1704081600.0	8-7	220
1704081600.0	8-8	200
1704081600.0	8-9	90
1704081600.0	8-10	150
1704081600.0	0-0	90
1704081600.0	0-1	220
1704081600.0	0-2	200
1704081600.0	0-3	200
1704081600.0	0-4	200
1704081600.0	0-5	90
1704081600.0	0-6	85
1704081600.0	13-0	220
1704081600.0	13-1	90
1704081600.0	13-2	200
1704081600.0	13-3	140
1704081600.0	13-4	85
1704081600.0	13-5	140
1704081600.0	13-6	220
1704081600.0	13-7	220
1704081600.0	13-8	150
1704081600.0	2-0	220
1704081600.0	2-1	200
1704081600.0	2-2	85
1704081600.0	2-3	220
1704081600.0	2-4	85
1704081600.0	2-5	90
1704081600.0	2-6	90
1704081600.0	2-7	200
1704082500.0	7-0	90
1704082500.0	7-1	90
1704082500.0	7-2	220
1704082500.0	7-3	90
1704082500.0	7-4	140
1704082500.0	7-5	200
1704082500.0	7-6	150
1704082500.0	8-0	95
1704082500.0	8-1	140
1704082500.0	8-2	90
1704082500.0	8-3	90
1704082500.0	8-4	90
1704082500.0	8-5	220
1704082500.0	8-6	220
1704082500.0	8-7	200
1704082500.0	8-8	220
1704082500.0	8-9	85
1704082500.0	8-10	140
1704082500.0	0-0	95
1704082500.0	0-1	220
1704082500.0	0-2	220
1704082500.0	0-3	220
1704082500.0	0-4	220
1704082500.0	0-5	95
1704082500.0	0-6	95
1704082500.0	13-0	220
1704082500.0	13-1	90
1704082500.0	13-2	220
1704082500.0	13-3	140
1704082500.0	13-4	90
1704082500.0	13-5	150
1704082500.0	13-6	220
1704082500.0	13-7	220
1704082500.0	13-8	140
1704082500.0	2-0	220
1704082500.0	2-1	220
1704082500.0	2-2	90
1704082500.0	2-3	220
1704082500.0	2-4	95
1704082500.0	2-5	90
1704082500.0	2-6	90
1704082500.0	2-7	200
1704083400.0	7-0	100
1704083400.0	7-1	100
1704083400.0	7-2	220
1704083400.0	7-3	90
1704083400.0	7-4	160
1704083400.0	7-5	220
1704083400.0	7-6	160
1704083400.0	8-0	95
1704083400.0	8-1	160
1704083400.0	8-2	100
1704083400.0	8-3	95
1704083400.0	8-4	95
1704083400.0	8-5	220
1704083400.0	8-6	240
1704083400.0	8-7	240
1704083400.0	8-8	220
1704083400.0	8-9	95
1704083400.0	8-10	160
1704083400.0	0-0	100
1704083400.0	0-1	240
1704083400.0	0-2	240
1704083400.0	0-3	240
1704083400.0	0-4	220
1704083400.0	0-5	95
1704083400.0	0-6	100
1704083400.0	13-0	240
1704083400.0	13-1	95
1704083400.0	13-2	240
1704083400.0	13-3	150
1704083400.0	13-4	95
1704083400.0	13-5	150
1704083400.0	13-6	220
1704083400.0	13-7	220
1704083400.0	13-8	160
1704083400.0	2-0	220
1704083400.0	2-1	240
1704083400.0	2-2	95
1704083400.0	2-3	240
1704083400.0	2-4	95
1704083400.0	2-5	90
1704083400.0	2-6	90
1704083400.0	2-7	240
1704084300.0	7-0	110
1704084300.0	7-1	100
1704084300.0	7-2	260
1704084300.0	7-3	100
1704084300.0	7-4	170
1704084300.0	7-5	260
1704084300.0	7-6	170
1704084300.0	8-0	110
1704084300.0	8-1	180
1704084300.0	8-2	100
1704084300.0	8-3	110
1704084300.0	8-4	110
1704084300.0	8-5	240
1704084300.0	8-6	260
1704084300.0	8-7	260
1704084300.0	8-8	260
1704084300.0	8-9	110
1704084300.0	8-10	170
1704084300.0	0-0	100
1704084300.0	0-1	260
1704084300.0	0-2	260
1704084300.0	0-3	240
1704084300.0	0-4	260
1704084300.0	0-5	110
1704084300.0	0-6	110
1704084300.0	13-0	240
1704084300.0	13-1	110
1704084300.0	13-2	260
1704084300.0	13-3	170
1704084300.0	13-4	110
1704084300.0	13-5	180
1704084300.0	13-6	260
1704084300.0	13-7	260
1704084300.0	13-8	170
1704084300.0	2-0	260
1704084300.0	2-1	260
1704084300.0	2-2	100
1704084300.0	2-3	260
1704084300.0	2-4	110
1704084300.0	2-5	110
1704084300.0	2-6	100
1704084300.0	2-7	240
1704085200.0	7-0	120
1704085200.0	7-1	120
1704085200.0	7-2	300
1704085200.0	7-3	120
1704085200.0	7-4	200
1704085200.0	7-5	280
1704085200.0	7-6	200
1704085200.0	8-0	120
1704085200.0	8-1	200
1704085200.0	8-2	120
1704085200.0	8-3	120
1704085200.0	8-4	120
1704085200.0	8-5	280
1704085200.0	8-6	280
1704085200.0	8-7	280
1704085200.0	8-8	300
1704085200.0	8-9	120
1704085200.0	8-10	200
1704085200.0	0-0	120
1704085200.0	0-1	300
1704085200.0	0-2	300
1704085200.0	0-3	280
1704085200.0	0-4	300
1704085200.0	0-5	120
1704085200.0	0-6	130
1704085200.0	13-0	280
1704085200.0	13-1	120
1704085200.0	13-2	300
1704085200.0	13-3	200
1704085200.0	13-4	120
1704085200.0	13-5	200
1704085200.0	13-6	300
1704085200.0	13-7	300
1704085200.0	13-8	200
1704085200.0	2-0	300
1704085200.0	2-1	300
1704085200.0	2-2	120
1704085200.0	2-3	280
1704085200.0	2-4	120
1704085200.0	2-5	120
1704085200.0	2-6	130
1704085200.0	2-7	300
1704086100.0	7-0	150
1704086100.0	7-1	150
1704086100.0	7-2	360
1704086100.0	7-3	150
1704086100.0	7-4	240
1704086100.0	7-5	380
1704086100.0	7-6	240
1704086100.0	8-0	150
1704086100.0	8-1	240
1704086100.0	8-2	150
1704086100.0	8-3	150
1704086100.0	8-4	160
1704086100.0	8-5	360
1704086100.0	8-6	340
1704086100.0	8-7	360
1704086100.0	8-8	380
1704086100.0	8-9	140
1704086100.0	8-10	240
1704086100.0	0-0	150
1704086100.0	0-1	360
1704086100.0	0-2	360
1704086100.0	0-3	360
1704086100.0	0-4	360
1704086100.0	0-5	140
1704086100.0	0-6	140
1704086100.0	13-0	340
